nuts3_id,corr_PV,corr_Wind_On,corr_Wind_Off,corr_RE_Agg,corr_Price
DE111,0.37738598665227713,-0.23904714304610744,-0.2327362237095194,0.09364507439528716,0.27230078446775735
DE112,-0.5125479768107734,-0.09133309428016927,-0.022800108926281183,-0.4859265722120457,0.45311206600213877
DE113,-0.5456650825358601,-0.07364503313154544,-0.005563327777913816,-0.49705147279088285,0.4478060342747973
DE114,-0.3240965713420291,-0.1562050003598078,-0.09462183803425717,-0.39216599680964614,0.4812771583073986
DE115,-0.28464903703523214,-0.1154670874214476,-0.03857558335632882,-0.3219622122366999,0.4961158393585159
DE116,0.26720480029596483,-0.12416646310737518,-0.04839540560637214,0.1162794096661245,0.25925407007450707
DE117,0.3773842648325461,-0.23904660073055375,-0.23273702311943095,0.09364397731219527,0.2723022496193877
DE118,-0.43948697946238824,-0.06992270373636549,0.027135428893385393,-0.40387531394306114,0.49306093637359805
DE119,-0.5566664283894615,-0.07135546202110485,-0.002083288299681349,-0.5037457681035777,0.43704157071765776
DE11A,0.7894957298008726,-0.2921118616190777,-0.26971646056601134,0.3819074378897548,-0.1960005787893576
DE11B,-0.42212650322399564,-0.13215785409417324,-0.0480166350451833,-0.4469153134044117,0.48735376330457375
DE11C,0.8602096664880567,-0.22883993390983862,-0.22994714679250616,0.4919975455046739,-0.3233317396910553
DE11D,0.880782088560692,-0.22264666142305556,-0.22736712848136376,0.5136261226070156,-0.3552483009980505
DE121,0.37738629454515005,-0.23904346270713672,-0.23274707519793886,0.09364656871157967,0.2723061926583017
DE122,-0.07074533909262214,-0.1482961146249504,-0.08133407942978683,-0.1795808623704557,0.01781126685368628
DE123,-0.5144949938563587,-0.09050228332657012,-0.02192714711054632,-0.4867567838866974,0.45250318908645315
DE124,-0.16149223445058808,-0.21973838337152268,-0.1510849312060187,-0.31615947528205046,0.41796951703533675
DE125,0.3773850052546808,-0.23904633606408485,-0.23273652400469041,0.09364484359182748,0.2723014312421671
DE126,-0.06271402062164232,-0.06450743729743291,-0.06395631299570044,-0.10791596443486796,0.2700632333786222
DE127,-0.43636610014867305,-0.12087864133924991,-0.05453897929315033,-0.4508874566730487,0.4710614744860027
DE128,-0.474679563870163,-0.12049727103045607,-0.04526595291519661,-0.48028366766184183,0.48122281861480554
DE129,0.3773863605415593,-0.2390488222468328,-0.23273705204726716,0.09364400369528501,0.27230098267092084
DE12A,-0.48597922838793994,-0.10226304964357662,-0.03437954176855425,-0.4742462996406543,0.4606116832053694
DE12B,-0.49791635403058393,-0.09744397446802919,-0.029251201870752003,-0.47957313720148936,0.45742334395357176
DE12C,-0.4329047203615411,-0.12619273619876242,-0.05719225395877,-0.4524386145829914,0.4605584656370652
DE131,0.27869668836117084,-0.07228263820604874,-0.09601381708746604,0.15779712750017655,-0.20197925109422385
DE132,0.009414887078991485,-0.29878768407024076,-0.2356496148626277,-0.24897419062894421,-0.0032257716866355424
DE133,-0.48241438538302606,-0.10040285332019032,-0.03369178756905289,-0.46987550844361997,0.4652692534180955
DE134,0.5342406630865256,-0.30165026826709873,-0.24091200745714597,0.17242364440793356,-0.24137671890444082
DE135,-0.24464598606827134,-0.194792658059423,-0.1271507026505629,-0.3613664156629664,0.44996481480897216
DE136,0.29044781597970953,-0.4042100132828798,-0.3489483591305791,-0.1165147656187259,-0.012047658247776054
DE137,-0.39403185428649984,-0.19105414024965342,-0.11286934182307988,-0.4773430304650855,0.3958158856268842
DE138,0.059528809569509435,-0.31481056338378693,-0.2565757091556563,-0.22337546337824404,0.37253710436185555
DE139,0.17979665192286312,-0.32228239851373136,-0.2651326942960053,-0.13293713376509503,-0.145780901031901
DE13A,0.16793761527996012,-0.3412460430110933,-0.2738801034703745,-0.1579446934925959,-0.07701422728086829
