,Price_Price,Reg_Price,Reg_PV,Reg_Wind_On,Reg_Wind_Off,Reg_RE_Agg,Reg_Wind_Comb
2018-08-23 18:00:00,89.46,89.46,8904.0,13344.75,5471.25,27720.0,18816.0
2018-08-23 19:00:00,112.74,112.74,2249.25,12318.0,5391.0,19958.25,17709.0
2018-08-23 20:00:00,111.5,111.5,104.5,13893.5,5248.0,19246.0,19141.5
2018-08-23 21:00:00,109.99,109.99,27.75,15154.5,5260.0,20442.25,20414.5
2018-08-23 22:00:00,95.48,95.48,16.25,16117.5,5349.5,21483.25,21467.0
2018-08-23 23:00:00,79.22,79.22,12.75,17565.0,5544.75,23122.5,23109.75
2018-08-24 00:00:00,51.9,51.9,12.25,18491.75,5268.5,23772.5,23760.25
2018-08-24 01:00:00,45.87,45.87,11.75,19205.75,5581.0,24798.5,24786.75
2018-08-24 02:00:00,38.51,38.51,12.0,19163.0,5191.5,24366.5,24354.5
2018-08-24 03:00:00,26.36,26.36,13.5,19500.5,5262.75,24776.75,24763.25
2018-08-24 04:00:00,26.48,26.48,12.5,20346.75,5543.75,25903.0,25890.5
2018-08-24 05:00:00,30.59,30.59,16.25,21234.5,5551.25,26802.0,26785.75
2018-08-24 06:00:00,64.22,64.22,428.75,23236.25,5590.5,29255.5,28826.75
2018-08-24 07:00:00,60.63,60.63,4153.5,23982.0,4990.5,33126.0,28972.5
2018-08-24 08:00:00,43.64,43.64,11924.5,24020.25,5434.5,41379.25,29454.75
2018-08-24 09:00:00,4.06,4.06,21664.75,22875.0,4430.25,48970.0,27305.25
2018-08-24 10:00:00,-0.01,-0.01,29959.5,22496.25,2847.0,55302.75,25343.25
2018-08-24 11:00:00,-3.97,-3.97,35444.75,23153.25,2906.25,61504.25,26059.5
2018-08-24 12:00:00,-9.54,-9.54,37987.25,25320.25,2998.75,66306.25,28319.0
2018-08-24 13:00:00,-15.32,-15.32,36868.5,26314.75,2640.25,65823.5,28955.0
2018-08-24 14:00:00,-16.55,-16.55,34117.75,27359.25,2399.0,63876.0,29758.25
2018-08-24 15:00:00,-10.15,-10.15,29783.25,28497.75,2558.75,60839.75,31056.5
2018-08-24 16:00:00,-9.18,-9.18,23744.0,28513.5,2455.25,54712.75,30968.75
2018-08-24 17:00:00,-0.03,-0.03,16301.25,29096.25,2546.25,47943.75,31642.5
2018-08-24 18:00:00,50.2,50.2,8091.25,26059.25,3917.5,38068.0,29976.75
2018-08-24 19:00:00,99.53,99.53,2108.25,20641.5,4808.0,27557.75,25449.5
2018-08-24 20:00:00,118.57,118.57,106.0,17861.0,5260.5,23227.5,23121.5
2018-08-24 21:00:00,123.15,123.15,16.75,14424.0,4312.0,18752.75,18736.0
2018-08-24 22:00:00,119.54,119.54,14.75,10846.0,3166.5,14027.25,14012.5
2018-08-24 23:00:00,100.5,100.5,14.5,8809.0,2105.75,10929.25,10914.75
2018-08-25 00:00:00,110.45,110.45,11.25,6528.5,1624.5,8164.25,8153.0
2018-08-25 01:00:00,103.78,103.78,9.75,5909.5,1330.0,7249.25,7239.5
2018-08-25 02:00:00,100.42,100.42,9.0,5668.25,1403.5,7080.75,7071.75
2018-08-25 03:00:00,100.28,100.28,6.5,6091.75,2211.5,8309.75,8303.25
2018-08-25 04:00:00,100.9,100.9,5.5,7322.75,2916.0,10244.25,10238.75
2018-08-25 05:00:00,105.4,105.4,11.25,8345.25,3166.5,11523.0,11511.75
2018-08-25 06:00:00,101.02,101.02,416.75,10443.75,3209.25,14069.75,13653.0
2018-08-25 07:00:00,102.23,102.23,4637.25,12048.5,3310.25,19996.0,15358.75
2018-08-25 08:00:00,76.22,76.22,13380.0,11024.75,3092.25,27497.0,14117.0
2018-08-25 09:00:00,15.0,15.0,23630.0,10190.25,3411.75,37232.0,13602.0
2018-08-25 10:00:00,-0.03,-0.03,31924.25,10226.25,1467.75,43618.25,11694.0
2018-08-25 11:00:00,-6.85,-6.85,37896.0,12078.25,1617.75,51592.0,13696.0
2018-08-25 12:00:00,-18.68,-18.68,40928.5,11366.75,809.25,53104.5,12176.0
2018-08-25 13:00:00,-40.09,-40.09,40943.75,10795.75,601.75,52341.25,11397.5
2018-08-25 14:00:00,-44.18,-44.18,39153.5,11172.0,614.75,50940.25,11786.75
2018-08-25 15:00:00,-27.64,-27.64,35904.75,14878.0,1014.5,51797.25,15892.5
2018-08-25 16:00:00,-8.15,-8.15,29266.5,18616.5,1745.25,49628.25,20361.75
2018-08-25 17:00:00,-0.99,-0.99,19551.0,19205.5,3389.0,42145.5,22594.5
2018-08-25 18:00:00,71.68,71.68,9237.25,18249.25,4795.5,32282.0,23044.75
2018-08-25 19:00:00,91.52,91.52,2061.0,17649.0,3899.5,23609.5,21548.5
2018-08-25 20:00:00,80.08,80.08,76.5,23328.0,2328.0,25732.5,25656.0
2018-08-25 21:00:00,68.91,68.91,24.5,27006.0,1589.75,28620.25,28595.75
2018-08-25 22:00:00,64.14,64.14,13.75,23650.25,2610.75,26274.75,26261.0
2018-08-25 23:00:00,50.0,50.0,7.25,21878.75,2664.5,24550.5,24543.25
2018-08-26 00:00:00,0.37,0.37,7.5,22472.0,2859.75,25339.25,25331.75
2018-08-26 01:00:00,-0.02,-0.02,9.5,23539.75,1832.75,25382.0,25372.5
2018-08-26 02:00:00,-0.34,-0.34,9.5,22381.25,1938.25,24329.0,24319.5
2018-08-26 03:00:00,-1.0,-1.0,14.5,21310.25,3143.0,24467.75,24453.25
2018-08-26 04:00:00,-0.89,-0.89,16.25,20585.5,3881.25,24483.0,24466.75
2018-08-26 05:00:00,-0.42,-0.42,20.5,21976.75,4309.75,26307.0,26286.5
2018-08-26 06:00:00,-0.05,-0.05,211.5,23258.5,4280.25,27750.25,27538.75
2018-08-26 07:00:00,-0.01,-0.01,2020.25,21852.5,4395.5,28268.25,26248.0
2018-08-26 08:00:00,-0.01,-0.01,5933.75,21001.0,4412.75,31347.5,25413.75
2018-08-26 09:00:00,-1.39,-1.39,11941.25,20732.0,4199.75,36873.0,24931.75
2018-08-26 10:00:00,-6.07,-6.07,18448.5,18151.25,2830.0,39429.75,20981.25
2018-08-26 11:00:00,-10.1,-10.1,23449.75,16014.75,2683.75,42148.25,18698.5
2018-08-26 12:00:00,-15.5,-15.5,27009.25,14520.25,2208.25,43737.75,16728.5
2018-08-26 13:00:00,-20.01,-20.01,28464.75,11922.75,2131.0,42518.5,14053.75
2018-08-26 14:00:00,-19.83,-19.83,28226.25,10286.0,1993.75,40506.0,12279.75
2018-08-26 15:00:00,-10.15,-10.15,25972.25,9435.5,2573.25,37981.0,12008.75
2018-08-26 16:00:00,-5.01,-5.01,21737.0,8800.25,2706.75,33244.0,11507.0
2018-08-26 17:00:00,1.0,1.0,15804.0,7501.0,4825.25,28130.25,12326.25
2018-08-26 18:00:00,87.04,87.04,8347.75,5499.25,5659.5,19506.5,11158.75
2018-08-26 19:00:00,110.0,110.0,2339.75,3212.75,5843.25,11395.75,9056.0
2018-08-26 20:00:00,119.45,119.45,83.25,2852.0,5840.0,8775.25,8692.0
2018-08-26 21:00:00,105.49,105.49,8.25,3313.75,5919.75,9241.75,9233.5
2018-08-26 22:00:00,99.7,99.7,9.5,4190.25,5735.0,9934.75,9925.25
2018-08-26 23:00:00,92.48,92.48,14.25,5004.75,5404.25,10423.25,10409.0
2018-08-27 00:00:00,92.75,92.75,15.5,6232.25,5285.5,11533.25,11517.75
2018-08-27 01:00:00,85.65,85.65,13.0,7013.0,5218.0,12244.0,12231.0
2018-08-27 02:00:00,80.94,80.94,12.5,7324.25,5176.75,12513.5,12501.0
2018-08-27 03:00:00,83.36,83.36,10.5,7646.75,5150.5,12807.75,12797.25
2018-08-27 04:00:00,82.43,82.43,13.25,7724.5,5459.75,13197.5,13184.25
2018-08-27 05:00:00,83.48,83.48,15.75,7533.5,5744.0,13293.25,13277.5
2018-08-27 06:00:00,113.11,113.11,321.25,7602.75,5484.75,13408.75,13087.5
2018-08-27 07:00:00,153.69,153.69,3868.25,6986.25,4560.75,15415.25,11547.0
2018-08-27 08:00:00,130.97,130.97,11583.75,5836.75,4698.75,22119.25,10535.5
2018-08-27 09:00:00,98.93,98.93,20584.0,4514.75,4346.0,29444.75,8860.75
2018-08-27 10:00:00,77.0,77.0,28624.5,5241.5,3619.75,37485.75,8861.25
2018-08-27 11:00:00,65.31,65.31,33733.75,6949.25,1964.25,42647.25,8913.5
2018-08-27 12:00:00,23.07,23.07,35024.0,7742.25,1875.5,44641.75,9617.75
2018-08-27 13:00:00,17.55,17.55,34319.75,7332.5,1837.5,43489.75,9170.0
2018-08-27 14:00:00,42.88,42.88,32393.5,6785.75,1688.75,40868.0,8474.5
2018-08-27 15:00:00,71.05,71.05,28669.25,6015.0,2417.75,37102.0,8432.75
2018-08-27 16:00:00,88.0,88.0,23020.5,5068.5,2282.25,30371.25,7350.75
2018-08-27 17:00:00,99.47,99.47,15577.0,4287.0,2194.25,22058.25,6481.25
2018-08-27 18:00:00,116.82,116.82,7535.75,2867.75,1617.25,12020.75,4485.0
2018-08-27 19:00:00,190.31,190.31,1891.25,1731.0,1593.5,5215.75,3324.5
2018-08-27 20:00:00,231.06,231.06,72.5,1333.0,1648.75,3054.25,2981.75
2018-08-27 21:00:00,143.82,143.82,13.75,1205.5,1175.25,2394.5,2380.75
2018-08-27 22:00:00,110.86,110.86,8.5,1555.25,820.0,2383.75,2375.25
2018-08-27 23:00:00,107.54,107.54,3.75,1736.25,1033.25,2773.25,2769.5
2018-08-28 00:00:00,98.41,98.41,5.0,1892.0,1187.0,3084.0,3079.0
2018-08-28 01:00:00,89.91,89.91,4.75,2039.75,1079.25,3123.75,3119.0
2018-08-28 02:00:00,86.45,86.45,3.5,2124.75,1262.0,3390.25,3386.75
2018-08-28 03:00:00,87.3,87.3,3.5,2174.0,1406.0,3583.5,3580.0
2018-08-28 04:00:00,89.1,89.1,3.0,2329.25,1430.0,3762.25,3759.25
2018-08-28 05:00:00,100.16,100.16,3.5,2695.75,1460.0,4159.25,4155.75
2018-08-28 06:00:00,125.76,125.76,321.75,3681.0,1794.25,5797.0,5475.25
2018-08-28 07:00:00,137.99,137.99,4431.5,4591.25,1914.25,10937.0,6505.5
2018-08-28 08:00:00,116.01,116.01,13711.5,4498.75,1964.0,20174.25,6462.75
2018-08-28 09:00:00,89.94,89.94,24355.25,2541.25,2419.5,29316.0,4960.75
2018-08-28 10:00:00,73.72,73.72,33185.75,2100.25,2733.0,38019.0,4833.25
2018-08-28 11:00:00,29.13,29.13,39011.5,2947.25,2755.25,44714.0,5702.5
2018-08-28 12:00:00,5.07,5.07,41757.75,3346.5,2652.0,47756.25,5998.5
2018-08-28 13:00:00,1.18,1.18,42263.75,3422.5,2452.0,48138.25,5874.5
2018-08-28 14:00:00,2.33,2.33,40577.5,3321.5,2088.0,45987.0,5409.5
2018-08-28 15:00:00,23.45,23.45,36333.75,3031.5,1541.0,40906.25,4572.5
2018-08-28 16:00:00,52.5,52.5,29861.5,3023.25,1060.75,33945.5,4084.0
2018-08-28 17:00:00,88.71,88.71,20271.25,3019.0,675.75,23966.0,3694.75
2018-08-28 18:00:00,116.06,116.06,9270.75,3233.75,361.0,12865.5,3594.75
2018-08-28 19:00:00,232.25,232.25,2063.25,3881.25,283.25,6227.75,4164.5
2018-08-28 20:00:00,217.92,217.92,74.5,6134.75,411.25,6620.5,6546.0
2018-08-28 21:00:00,120.52,120.52,19.0,9655.0,711.25,10385.25,10366.25
2018-08-28 22:00:00,105.21,105.21,15.0,12462.25,1168.5,13645.75,13630.75
2018-08-28 23:00:00,92.47,92.47,11.25,14043.25,1569.75,15624.25,15613.0
2018-08-29 00:00:00,90.47,90.47,10.75,13636.0,1767.75,15414.5,15403.75
2018-08-29 01:00:00,91.31,91.31,13.75,11899.25,1863.5,13776.5,13762.75
2018-08-29 02:00:00,87.48,87.48,12.0,10898.25,1718.0,12628.25,12616.25
2018-08-29 03:00:00,89.2,89.2,12.5,10543.0,1207.0,11762.5,11750.0
2018-08-29 04:00:00,91.74,91.74,13.0,9792.5,893.5,10699.0,10686.0
2018-08-29 05:00:00,92.35,92.35,13.25,9731.75,831.25,10576.25,10563.0
2018-08-29 06:00:00,114.99,114.99,322.5,10448.25,832.5,11603.25,11280.75
2018-08-29 07:00:00,128.57,128.57,4370.5,10159.75,981.0,15511.25,11140.75
2018-08-29 08:00:00,121.0,121.0,13640.5,7052.0,1012.5,21705.0,8064.5
2018-08-29 09:00:00,105.4,105.4,24605.25,3330.5,1142.5,29078.25,4473.0
2018-08-29 10:00:00,87.56,87.56,33902.75,2219.0,1267.5,37389.25,3486.5
2018-08-29 11:00:00,68.78,68.78,40231.25,2769.0,1206.25,44206.5,3975.25
2018-08-29 12:00:00,35.14,35.14,43444.0,3992.25,839.5,48275.75,4831.75
2018-08-29 13:00:00,10.4,10.4,43769.0,4942.75,959.0,49670.75,5901.75
2018-08-29 14:00:00,8.17,8.17,41803.5,5015.0,1348.75,48167.25,6363.75
2018-08-29 15:00:00,54.84,54.84,36997.25,4753.0,1753.5,43503.75,6506.5
2018-08-29 16:00:00,78.56,78.56,29475.75,4668.0,2562.25,36706.0,7230.25
2018-08-29 17:00:00,92.37,92.37,19613.0,5017.75,2937.0,27567.75,7954.75
2018-08-29 18:00:00,111.57,111.57,8869.25,4896.0,3027.25,16792.5,7923.25
2018-08-29 19:00:00,201.91,201.91,1876.5,5029.0,3005.0,9910.5,8034.0
2018-08-29 20:00:00,204.03,204.03,60.0,7333.0,3160.0,10553.0,10493.0
2018-08-29 21:00:00,124.84,124.84,15.75,10114.0,3309.25,13439.0,13423.25
2018-08-29 22:00:00,111.76,111.76,11.5,12219.0,3556.25,15786.75,15775.25
2018-08-29 23:00:00,99.7,99.7,13.5,13022.5,3777.0,16813.0,16799.5
2018-08-30 00:00:00,93.53,93.53,13.25,12956.75,4012.75,16982.75,16969.5
2018-08-30 01:00:00,93.98,93.98,10.75,12434.25,3548.25,15993.25,15982.5
2018-08-30 02:00:00,89.81,89.81,7.5,11503.75,3054.5,14565.75,14558.25
2018-08-30 03:00:00,88.68,88.68,7.5,10209.75,2674.0,12891.25,12883.75
2018-08-30 04:00:00,89.37,89.37,11.75,9154.5,2181.5,11347.75,11336.0
2018-08-30 05:00:00,101.23,101.23,11.0,8158.0,1729.0,9898.0,9887.0
2018-08-30 06:00:00,125.46,125.46,288.75,7514.25,1534.5,9337.5,9048.75
2018-08-30 07:00:00,134.47,134.47,4178.5,6392.25,1171.75,11742.5,7564.0
2018-08-30 08:00:00,126.24,126.24,13232.75,4534.25,836.0,18603.0,5370.25
2018-08-30 09:00:00,108.71,108.71,23830.0,2033.25,723.0,26586.25,2756.25
2018-08-30 10:00:00,92.19,92.19,32513.5,993.5,605.75,34112.75,1599.25
2018-08-30 11:00:00,84.4,84.4,38480.25,1107.0,594.5,40181.75,1701.5
2018-08-30 12:00:00,65.78,65.78,41844.5,2164.0,596.25,44604.75,2760.25
2018-08-30 13:00:00,45.25,45.25,42190.25,3522.75,549.0,46262.0,4071.75
2018-08-30 14:00:00,51.32,51.32,39370.0,4348.25,708.75,44427.0,5057.0
2018-08-30 15:00:00,79.45,79.45,33853.75,5110.5,1207.0,40171.25,6317.5
2018-08-30 16:00:00,90.15,90.15,26195.25,5511.75,1288.5,32995.5,6800.25
2018-08-30 17:00:00,105.38,105.38,17002.5,5542.0,1001.75,23546.25,6543.75
2018-08-30 18:00:00,123.51,123.51,7501.75,5184.75,1019.25,13705.75,6204.0
2018-08-30 19:00:00,227.49,227.49,1554.75,4227.5,835.0,6617.25,5062.5
2018-08-30 20:00:00,289.27,289.27,52.25,3155.25,638.25,3845.75,3793.5
2018-08-30 21:00:00,169.09,169.09,20.0,2779.75,425.0,3224.75,3204.75
2018-08-30 22:00:00,125.0,125.0,9.5,2969.5,265.5,3244.5,3235.0
2018-08-30 23:00:00,110.1,110.1,3.0,3269.75,167.5,3440.25,3437.25
2018-08-31 00:00:00,109.88,109.88,5.25,3202.25,138.5,3346.0,3340.75
2018-08-31 01:00:00,100.3,100.3,4.75,3209.0,158.75,3372.5,3367.75
2018-08-31 02:00:00,93.53,93.53,4.0,3262.25,241.75,3508.0,3504.0
2018-08-31 03:00:00,93.28,93.28,4.75,3155.75,335.25,3495.75,3491.0
2018-08-31 04:00:00,97.62,97.62,5.25,3098.0,448.5,3551.75,3546.5
2018-08-31 05:00:00,107.37,107.37,6.5,3452.5,457.5,3916.5,3910.0
2018-08-31 06:00:00,136.83,136.83,250.25,4494.75,535.5,5280.5,5030.25
2018-08-31 07:00:00,151.06,151.06,3431.5,5542.0,536.75,9510.25,6078.75
2018-08-31 08:00:00,133.55,133.55,10104.25,5403.0,709.25,16216.5,6112.25
2018-08-31 09:00:00,113.7,113.7,18260.0,4012.25,710.75,22983.0,4723.0
2018-08-31 10:00:00,98.24,98.24,25246.5,3664.0,524.25,29434.75,4188.25
2018-08-31 11:00:00,89.95,89.95,29790.25,3143.25,744.5,33678.0,3887.75
2018-08-31 12:00:00,86.13,86.13,32230.75,2902.25,486.0,35619.0,3388.25
2018-08-31 13:00:00,80.2,80.2,32534.5,2850.0,524.5,35909.0,3374.5
2018-08-31 14:00:00,79.08,79.08,31089.0,3223.75,670.0,34982.75,3893.75
2018-08-31 15:00:00,81.98,81.98,27479.25,4196.0,739.5,32414.75,4935.5
2018-08-31 16:00:00,86.35,86.35,21705.5,5480.25,809.5,27995.25,6289.75
2018-08-31 17:00:00,101.96,101.96,13826.0,6618.25,768.25,21212.5,7386.5
2018-08-31 18:00:00,119.99,119.99,6099.75,7840.5,697.5,14637.75,8538.0
2018-08-31 19:00:00,156.11,156.11,1280.75,8046.75,766.75,10094.25,8813.5
2018-08-31 20:00:00,137.29,137.29,27.75,8341.0,902.0,9270.75,9243.0
2018-08-31 21:00:00,112.71,112.71,9.75,8643.5,796.0,9449.25,9439.5
2018-08-31 22:00:00,96.83,96.83,10.5,8831.5,656.25,9498.25,9487.75
2018-08-31 23:00:00,95.36,95.36,11.25,8523.25,574.0,9108.5,9097.25
2018-09-01 00:00:00,107.67,107.67,13.5,8382.0,504.75,8900.25,8886.75
2018-09-01 01:00:00,105.44,105.44,14.0,8789.75,516.25,9320.0,9306.0
2018-09-01 02:00:00,102.06,102.06,7.75,9038.0,704.75,9750.5,9742.75
2018-09-01 03:00:00,99.04,99.04,9.0,9231.0,824.5,10064.5,10055.5
2018-09-01 04:00:00,96.65,96.65,9.25,9470.0,827.25,10306.5,10297.25
2018-09-01 05:00:00,98.07,98.07,11.25,9589.75,845.25,10446.25,10435.0
2018-09-01 06:00:00,109.97,109.97,211.0,9832.75,744.5,10788.25,10577.25
2018-09-01 07:00:00,110.75,110.75,3245.25,9792.5,712.25,13750.0,10504.75
2018-09-01 08:00:00,109.97,109.97,10213.0,7947.5,632.0,18792.5,8579.5
2018-09-01 09:00:00,84.92,84.92,19311.25,5979.5,563.75,25854.5,6543.25
2018-09-01 10:00:00,60.13,60.13,28284.5,5963.75,488.75,34737.0,6452.5
2018-09-01 11:00:00,18.34,18.34,35172.25,5665.5,522.5,41360.25,6188.0
2018-09-01 12:00:00,0.47,0.47,39352.25,5103.75,482.25,44938.25,5586.0
2018-09-01 13:00:00,-0.59,-0.59,40224.25,4778.75,537.0,45540.0,5315.75
2018-09-01 14:00:00,-0.8,-0.8,38542.25,4807.5,307.5,43657.25,5115.0
2018-09-01 15:00:00,2.55,2.55,34766.75,5824.75,426.25,41017.75,6251.0
2018-09-01 16:00:00,23.71,23.71,27476.0,6234.5,821.0,34531.5,7055.5
2018-09-01 17:00:00,80.02,80.02,17818.5,7066.0,1736.0,26620.5,8802.0
2018-09-01 18:00:00,117.3,117.3,7731.25,7746.75,2293.5,17771.5,10040.25
2018-09-01 19:00:00,148.29,148.29,1457.25,8759.25,2548.25,12764.75,11307.5
2018-09-01 20:00:00,126.78,126.78,46.25,12113.75,2668.0,14828.0,14781.75
2018-09-01 21:00:00,107.29,107.29,21.75,14925.0,2930.0,17876.75,17855.0
2018-09-01 22:00:00,99.85,99.85,14.0,15623.25,3197.25,18834.5,18820.5
2018-09-01 23:00:00,89.23,89.23,15.75,15605.5,3070.5,18691.75,18676.0
2018-09-02 00:00:00,93.76,93.76,12.5,15217.0,2666.0,17895.5,17883.0
2018-09-02 01:00:00,85.98,85.98,12.25,14536.25,2909.5,17458.0,17445.75
2018-09-02 02:00:00,80.37,80.37,13.0,14440.25,2564.75,17018.0,17005.0
2018-09-02 03:00:00,80.14,80.14,14.0,14344.0,3316.75,17674.75,17660.75
2018-09-02 04:00:00,81.2,81.2,13.0,14043.0,3741.75,17797.75,17784.75
2018-09-02 05:00:00,80.16,80.16,14.75,13815.25,3838.0,17668.0,17653.25
2018-09-02 06:00:00,79.49,79.49,212.25,14017.75,3763.25,17993.25,17781.0
2018-09-02 07:00:00,73.1,73.1,3576.75,12464.75,3745.75,19787.25,16210.5
2018-09-02 08:00:00,60.63,60.63,12097.5,9553.25,3780.0,25430.75,13333.25
2018-09-02 09:00:00,41.27,41.27,23088.5,6115.0,4020.0,33223.5,10135.0
2018-09-02 10:00:00,12.73,12.73,32839.75,5507.25,4151.75,42498.75,9659.0
2018-09-02 11:00:00,-0.79,-0.79,38676.75,6119.0,3563.5,48359.25,9682.5
2018-09-02 12:00:00,-9.17,-9.17,40916.25,5669.5,2748.25,49334.0,8417.75
2018-09-02 13:00:00,-24.0,-24.0,40710.5,4552.75,2557.75,47821.0,7110.5
2018-09-02 14:00:00,-19.94,-19.94,38243.0,4938.0,2282.0,45463.0,7220.0
2018-09-02 15:00:00,-4.99,-4.99,33575.75,6577.5,2513.25,42666.5,9090.75
2018-09-02 16:00:00,25.56,25.56,26733.25,7550.25,3413.0,37696.5,10963.25
2018-09-02 17:00:00,78.28,78.28,16839.25,7779.5,3903.0,28521.75,11682.5
2018-09-02 18:00:00,109.11,109.11,7128.5,8111.5,4020.25,19260.25,12131.75
2018-09-02 19:00:00,131.6,131.6,1321.75,8890.0,4597.75,14809.5,13487.75
2018-09-02 20:00:00,123.91,123.91,26.25,12053.5,4466.5,16546.25,16520.0
2018-09-02 21:00:00,107.63,107.63,9.75,14654.25,4108.5,18772.5,18762.75
2018-09-02 22:00:00,102.02,102.02,10.5,14585.25,4184.75,18780.5,18770.0
2018-09-02 23:00:00,91.5,91.5,12.25,13996.0,4210.25,18218.5,18206.25
2018-09-03 00:00:00,91.24,91.24,12.25,12880.25,4444.5,17337.0,17324.75
2018-09-03 01:00:00,94.77,94.77,10.75,11383.0,4598.0,15991.75,15981.0
2018-09-03 02:00:00,92.39,92.39,8.0,10269.25,4136.0,14413.25,14405.25
2018-09-03 03:00:00,92.51,92.51,11.25,9286.5,3659.5,12957.25,12946.0
2018-09-03 04:00:00,91.59,91.59,12.0,8620.25,3616.5,12248.75,12236.75
2018-09-03 05:00:00,101.52,101.52,12.25,8060.75,4049.5,12122.5,12110.25
2018-09-03 06:00:00,114.73,114.73,191.25,8024.25,4020.75,12236.25,12045.0
2018-09-03 07:00:00,134.95,134.95,3030.5,7372.0,3397.75,13800.25,10769.75
2018-09-03 08:00:00,131.94,131.94,9647.0,5436.5,3303.0,18386.5,8739.5
2018-09-03 09:00:00,122.64,122.64,17517.0,3240.0,3208.0,23965.0,6448.0
2018-09-03 10:00:00,102.83,102.83,24816.25,3006.5,3032.25,30855.0,6038.75
2018-09-03 11:00:00,90.82,90.82,29682.0,4368.0,2712.5,36762.5,7080.5
2018-09-03 12:00:00,85.05,85.05,32898.0,5025.5,2583.0,40506.5,7608.5
2018-09-03 13:00:00,81.19,81.19,34844.75,4366.25,2029.5,41240.5,6395.75
2018-09-03 14:00:00,83.63,83.63,34731.0,4252.0,2119.5,41102.5,6371.5
2018-09-03 15:00:00,88.24,88.24,31523.0,3920.5,2834.25,38277.75,6754.75
2018-09-03 16:00:00,93.63,93.63,24291.0,4007.25,2623.5,30921.75,6630.75
2018-09-03 17:00:00,112.88,112.88,14616.0,4439.5,2344.75,21400.25,6784.25
2018-09-03 18:00:00,137.78,137.78,5833.0,4679.25,2280.75,12793.0,6960.0
2018-09-03 19:00:00,255.4,255.4,986.0,5797.75,2390.25,9174.0,8188.0
2018-09-03 20:00:00,212.06,212.06,24.5,7927.5,2403.25,10355.25,10330.75
2018-09-03 21:00:00,131.9,131.9,10.25,9760.0,2381.75,12152.0,12141.75
2018-09-03 22:00:00,114.24,114.24,4.25,9346.75,2446.75,11797.75,11793.5
2018-09-03 23:00:00,103.84,103.84,3.25,8432.25,3498.25,11933.75,11930.5
2018-09-04 00:00:00,99.6,99.6,2.25,7600.5,2726.0,10328.75,10326.5
2018-09-04 01:00:00,93.1,93.1,4.25,6607.5,1158.5,7770.25,7766.0
2018-09-04 02:00:00,91.56,91.56,3.0,5954.25,765.5,6722.75,6719.75
2018-09-04 03:00:00,93.27,93.27,2.0,5110.5,828.0,5940.5,5938.5
2018-09-04 04:00:00,96.24,96.24,2.0,4590.25,1401.25,5993.5,5991.5
2018-09-04 05:00:00,102.68,102.68,3.25,3850.5,1385.5,5239.25,5236.0
2018-09-04 06:00:00,137.21,137.21,151.25,3026.75,919.5,4097.5,3946.25
2018-09-04 07:00:00,151.06,151.06,3040.75,2835.25,807.25,6683.25,3642.5
2018-09-04 08:00:00,133.95,133.95,10228.25,2015.0,823.5,13066.75,2838.5
2018-09-04 09:00:00,115.98,115.98,19412.5,945.0,697.5,21055.0,1642.5
2018-09-04 10:00:00,98.88,98.88,28403.0,548.0,726.0,29677.0,1274.0
2018-09-04 11:00:00,90.02,90.02,34559.5,706.75,750.75,36017.0,1457.5
2018-09-04 12:00:00,84.8,84.8,37096.5,1128.25,791.25,39016.0,1919.5
2018-09-04 13:00:00,82.69,82.69,36657.0,1347.75,762.0,38766.75,2109.75
2018-09-04 14:00:00,84.13,84.13,34045.0,1511.25,800.25,36356.5,2311.5
2018-09-04 15:00:00,86.67,86.67,29534.5,1591.75,970.0,32096.25,2561.75
2018-09-04 16:00:00,91.21,91.21,22687.0,1581.5,1084.5,25353.0,2666.0
2018-09-04 17:00:00,123.93,123.93,14324.5,1631.5,1080.5,17036.5,2712.0
2018-09-04 18:00:00,300.01,300.01,5822.25,1599.25,1106.75,8528.25,2706.0
2018-09-04 19:00:00,656.37,656.37,907.0,1377.0,1108.5,3392.5,2485.5
2018-09-04 20:00:00,520.32,520.32,23.25,1303.25,1145.25,2471.75,2448.5
2018-09-04 21:00:00,216.97,216.97,6.5,1327.5,1022.0,2356.0,2349.5
2018-09-04 22:00:00,133.2,133.2,2.75,1571.75,1176.5,2751.0,2748.25
2018-09-04 23:00:00,117.56,117.56,2.75,1851.75,1318.75,3173.25,3170.5
2018-09-05 00:00:00,108.17,108.17,3.5,2080.25,1198.0,3281.75,3278.25
2018-09-05 01:00:00,101.02,101.02,2.5,2151.25,1052.0,3205.75,3203.25
2018-09-05 02:00:00,99.03,99.03,3.25,2191.0,1179.75,3374.0,3370.75
2018-09-05 03:00:00,99.98,99.98,2.0,2200.25,1165.25,3367.5,3365.5
2018-09-05 04:00:00,99.06,99.06,2.0,1971.5,1039.75,3013.25,3011.25
2018-09-05 05:00:00,109.37,109.37,3.75,1886.5,899.25,2789.5,2785.75
2018-09-05 06:00:00,144.02,144.02,138.25,2072.25,878.5,3089.0,2950.75
2018-09-05 07:00:00,181.16,181.16,2925.0,2677.0,821.25,6423.25,3498.25
